sku_id,title,price,description,availability,image,link
490,Igora royal tinte rubio medio dorado cobrizo n.7.57 x 60ml,20700 COP,igora royal tinte rubio medio dorado cobrizo n.7.57 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/490/11283.jpg,https://almacensandra.com.co/product/p-490-igora-royal-tinte-rubio-medio-dorado-cobrizo-n757-x-60ml
491,Igora royal tinte rubio oscuro marron n.6.6 x 60ml,20700 COP,igora royal tinte rubio oscuro marron n.6.6 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/491/11286.jpg,https://almacensandra.com.co/product/p-491-igora-royal-tinte-rubio-oscuro-marron-n66-x-60ml
492,Igora royal tinte castaño claro marron n.5.6 x 60ml,20700 COP,igora royal tinte castaño claro marron n.5.6 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/492/11287.jpg,https://almacensandra.com.co/product/p-492-igora-royal-tinte-castano-claro-marron-n56-x-60ml
493,Igora royal tinte rubio claro marron dorado n.8.65x 60ml,20700 COP,igora royal tinte rubio claro marron dorado n.8.65x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/493/11289.jpg,https://almacensandra.com.co/product/p-493-igora-royal-tinte-rubio-claro-marron-dorado-n865x-60ml
495,Igora royal tinte rubio oscuro marron dorado n.6.65x 60ml,20700 COP,igora royal tinte rubio oscuro marron dorado n.6.65x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/495/11292.jpg,https://almacensandra.com.co/product/p-495-igora-royal-tinte-rubio-oscuro-marron-dorado-n665x-60ml
496,Igora royal tinte rubio medio marron dorado n.7.65 x 60ml,20700 COP,igora royal tinte rubio medio marron dorado n.7.65 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/496/11293.jpg,https://almacensandra.com.co/product/p-496-igora-royal-tinte-rubio-medio-marron-dorado-n765-x-60ml
497,Igora royal tinte rubio oscuro marron rojo n.6.68 x 60ml,20700 COP,igora royal tinte rubio oscuro marron rojo n.6.68 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/497/11294.jpg,https://almacensandra.com.co/product/p-497-igora-royal-tinte-rubio-oscuro-marron-rojo-n668-x-60ml
498,Igora royal tinte castaño claro marron rojo n.5.68 x 60ml,20700 COP,igora royal tinte castaño claro marron rojo n.5.68 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/498/11295.jpg,https://almacensandra.com.co/product/p-498-igora-royal-tinte-castano-claro-marron-rojo-n568-x-60ml
500,Igora royal tinte rubio oscuro rojo intenso #6.88 x 60ml,20700 COP,igora royal tinte rubio oscuro rojo intenso #6.88 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/500/11301.jpg,https://almacensandra.com.co/product/p-500-igora-royal-tinte-rubio-oscuro-rojo-intenso-688-x-60ml
501,Igora royal tinte castaño claro rojo intenso n.5.88 x 60ml,20700 COP,igora royal tinte castaño claro rojo intenso n.5.88 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/501/11302.jpg,https://almacensandra.com.co/product/p-501-igora-royal-tinte-castano-claro-rojo-intenso-n588-x-60ml
502,Igora royal tinte castaño medio rojo intenso n.4.88 x 60gr,20700 COP,igora royal tinte castaño medio rojo intenso n.4.88 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/502/11303.jpg,https://almacensandra.com.co/product/p-502-igora-royal-tinte-castano-medio-rojo-intenso-n488-x-60gr
503,Igora royal tinte rubio oscuro violeta intenso #6.99 x 60ml,20700 COP,igora royal tinte rubio oscuro violeta intenso #6.99 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/503/11307.jpg,https://almacensandra.com.co/product/p-503-igora-royal-tinte-rubio-oscuro-violeta-intenso-699-x-60ml
504,Igora royal tinte castaño medio violeta intenso n.4.99 x 60ml,20700 COP,igora royal tinte castaño medio violeta intenso n.4.99 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/504/11309.jpg,https://almacensandra.com.co/product/p-504-igora-royal-tinte-castano-medio-violeta-intenso-n499-x-60ml
505,Igora royal tinte super aclarante ceniza  #12.1 x 60ml,20700 COP,igora royal tinte super aclarante ceniza  #12.1 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/505/11310.jpg,https://almacensandra.com.co/product/p-505-igora-royal-tinte-super-aclarante-ceniza-121-x-60ml
506,Igora royal tinte super aclarante  #12.0 x 60ml,20700 COP,igora royal tinte super aclarante  #12.0 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/506/11311.jpg,https://almacensandra.com.co/product/p-506-igora-royal-tinte-super-aclarante-120-x-60ml
507,Igora royal tinte tono mezcla rojo  #0.88 x 60gr-,20700 COP,igora royal tinte tono mezcla rojo  #0.88 x 60gr-,in stock,https://casandra-static.s3.amazonaws.com/products/507/11318.jpg,https://almacensandra.com.co/product/p-507-igora-royal-tinte-tono-mezcla-rojo-088-x-60gr
508,Igora royal tinte tono mezcla azul  #0.22 x 60ml,20700 COP,igora royal tinte tono mezcla azul  #0.22 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/508/11322.jpg,https://almacensandra.com.co/product/p-508-igora-royal-tinte-tono-mezcla-azul-022-x-60ml
509,Igora royal tinte tono mezcla violeta  #0.99 x 60gr,20700 COP,igora royal tinte tono mezcla violeta  #0.99 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/509/11323.jpg,https://almacensandra.com.co/product/p-509-igora-royal-tinte-tono-mezcla-violeta-099-x-60gr
510,Igora tinte fashion lights beige #l.44 x 60gr,20700 COP,igora tinte fashion lights beige #l.44 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/510/11328.jpg,https://almacensandra.com.co/product/p-510-igora-tinte-fashion-lights-beige-l44-x-60gr
511,Igora tinte absolutes castaño claro marron natural #5.60 x 60gr,20700 COP,igora tinte absolutes castaño claro marron natural #5.60 x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/511/11333.jpg,https://almacensandra.com.co/product/p-511-igora-tinte-absolutes-castano-claro-marron-natural-560-x-60gr
513,Igora tinte absolutes rubio claro dorado natural #8.50 x 60ml,20700 COP,igora tinte absolutes rubio claro dorado natural #8.50 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/513/11350.jpg,https://almacensandra.com.co/product/p-513-igora-tinte-absolutes-rubio-claro-dorado-natural-850-x-60ml
514,Igora tinte absolutes rubio medio dorado natural #7.50 x 60ml,20700 COP,igora tinte absolutes rubio medio dorado natural #7.50 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/514/11351.jpg,https://almacensandra.com.co/product/p-514-igora-tinte-absolutes-rubio-medio-dorado-natural-750-x-60ml
515,Igora tinte absolutes rubio oscuro cobrizo natural #6.70 x 60ml,20700 COP,igora tinte absolutes rubio oscuro cobrizo natural #6.70 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/515/11352.jpg,https://almacensandra.com.co/product/p-515-igora-tinte-absolutes-rubio-oscuro-cobrizo-natural-670-x-60ml
516,Igora tinte absolutes rubio oscuro rojo natural #6.80 x 60ml,20700 COP,igora tinte absolutes rubio oscuro rojo natural #6.80 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/516/11354.jpg,https://almacensandra.com.co/product/p-516-igora-tinte-absolutes-rubio-oscuro-rojo-natural-680-x-60ml
517,Igora tinte absolutes castaño claro rojo natural #5.80 x 60ml,20700 COP,igora tinte absolutes castaño claro rojo natural #5.80 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/517/11355.jpg,https://almacensandra.com.co/product/p-517-igora-tinte-absolutes-castano-claro-rojo-natural-580-x-60ml
518,Igora tinte absolutes castaño medio violeta natural #4.90 x 60ml,20700 COP,igora tinte absolutes castaño medio violeta natural #4.90 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/518/11356.jpg,https://almacensandra.com.co/product/p-518-igora-tinte-absolutes-castano-medio-violeta-natural-490-x-60ml
519,Igora tinte absolutes rubio muy claro marron natural#9.60 x 60ml,20700 COP,igora tinte absolutes rubio muy claro marron natural#9.60 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/519/11358.jpg,https://almacensandra.com.co/product/p-519-igora-tinte-absolutes-rubio-muy-claro-marron-natural960-x-60ml
520,Igora tinte absolutes rubio medio marron natural #7.60 x 60ml,20700 COP,igora tinte absolutes rubio medio marron natural #7.60 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/520/11359.jpg,https://almacensandra.com.co/product/p-520-igora-tinte-absolutes-rubio-medio-marron-natural-760-x-60ml
521,Igora tinte absolutes rubio oscuro marron natural  #6.60 x 60ml,20700 COP,igora tinte absolutes rubio oscuro marron natural  #6.60 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/521/11360.jpg,https://almacensandra.com.co/product/p-521-igora-tinte-absolutes-rubio-oscuro-marron-natural-660-x-60ml
522,Igora tinte absolutes castaño medio marron natural n.4.60 x 60ml,20700 COP,igora tinte absolutes castaño medio marron natural n.4.60 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/522/11361.jpg,https://almacensandra.com.co/product/p-522-igora-tinte-absolutes-castano-medio-marron-natural-n460-x-60ml
523,Igora tinte vibrance castaño claro  #5.0 x 60ml,21900 COP,igora tinte vibrance castaño claro  #5.0 x 60ml,in stock,https://casandra-static.s3.amazonaws.com/products/523/11377.jpg,https://almacensandra.com.co/product/p-523-igora-tinte-vibrance-castano-claro-50-x-60ml
524,Igora tinte vibrance rubio oscuro marron rojizo #6.68 x 60ml descont n.p,21900 COP,igora tinte vibrance rubio oscuro marron rojizo #6.68 x 60ml descont n.p,in stock,https://casandra-static.s3.amazonaws.com/products/524/11394.jpg,https://almacensandra.com.co/product/p-524-igora-tinte-vibrance-rubio-oscuro-marron-rojizo-668-x-60ml-descont-np
525,Palette minikit tinte rubio medio cenizo  n.7.1 x 50gr,9700 COP,palette minikit tinte rubio medio cenizo  n.7.1 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/525/11425.jpg,https://almacensandra.com.co/product/p-525-palette-minikit-tinte-rubio-medio-cenizo-n71-x-50gr
526,Palette minikit tinte violeta profundo n.6.99 x 50gr,9700 COP,palette minikit tinte violeta profundo n.6.99 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/526/11431.jpg,https://almacensandra.com.co/product/p-526-palette-minikit-tinte-violeta-profundo-n699-x-50gr
527,Palette minikit tinte rubio plata cenizo n.10.1 x 50gr,9700 COP,palette minikit tinte rubio plata cenizo n.10.1 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/527/11435.jpg,https://almacensandra.com.co/product/p-527-palette-minikit-tinte-rubio-plata-cenizo-n101-x-50gr
528,Casting creme gloss tinte creme gloss negro n.200,24000 COP,casting creme gloss tinte creme gloss negro n.200,in stock,https://casandra-static.s3.amazonaws.com/products/528/11458.jpg,https://almacensandra.com.co/product/p-528-casting-creme-gloss-tinte-creme-gloss-negro-n200
529,Casting creme gloss tinte castaño oscuro n.300 x45gr,24100 COP,casting creme gloss tinte castaño oscuro n.300 x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/529/11459.jpg,https://almacensandra.com.co/product/p-529-casting-creme-gloss-tinte-castano-oscuro-n300-x45gr
530,Casting creme gloss tinte castaño natural n.400  x45gr,25100 COP,casting creme gloss tinte castaño natural n.400  x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/530/11460.jpg,https://almacensandra.com.co/product/p-530-casting-creme-gloss-tinte-castano-natural-n400-x45gr
531,Casting creme gloss tinte rubio oscuro n.600 x45gr,24100 COP,casting creme gloss tinte rubio oscuro n.600 x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/531/11461.jpg,https://almacensandra.com.co/product/p-531-casting-creme-gloss-tinte-rubio-oscuro-n600-x45gr
532,Casting creme gloss tinte rubio n.700 x45gr,25100 COP,casting creme gloss tinte rubio n.700 x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/532/11462.jpg,https://almacensandra.com.co/product/p-532-casting-creme-gloss-tinte-rubio-n700-x45gr
533,Casting creme gloss tinte negro azulado n.210 x45gr,24000 COP,casting creme gloss tinte negro azulado n.210 x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/533/11463.jpg,https://almacensandra.com.co/product/p-533-casting-creme-gloss-tinte-negro-azulado-n210-x45gr
534,Casting creme gloss tinte borgoña  #426  x45gr,24000 COP,casting creme gloss tinte borgoña  #426  x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/534/11464.jpg,https://almacensandra.com.co/product/p-534-casting-creme-gloss-tinte-borgona-426-x45gr
535,Casting creme gloss tinte caoba n.550 x45gr,21700 COP,casting creme gloss tinte caoba n.550 x45gr,in stock,https://casandra-static.s3.amazonaws.com/products/535/11465.jpg,https://almacensandra.com.co/product/p-535-casting-creme-gloss-tinte-caoba-n550-x45gr
536,Coloriss tinte negro natural n.1.0 x 50gr,11100 COP,coloriss tinte negro natural n.1.0 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/536/11623.jpg,https://almacensandra.com.co/product/p-536-coloriss-tinte-negro-natural-n10-x-50gr
537,Coloriss tinte castaño oscuro n.3.0 x 50gr,11100 COP,coloriss tinte castaño oscuro n.3.0 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/537/11624.jpg,https://almacensandra.com.co/product/p-537-coloriss-tinte-castano-oscuro-n30-x-50gr
538,Coloriss tinte castaño claro n.5.0 x 50gr,11100 COP,coloriss tinte castaño claro n.5.0 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/538/11625.jpg,https://almacensandra.com.co/product/p-538-coloriss-tinte-castano-claro-n50-x-50gr
539,Coloriss tinte rubio oscuro n.6.0 x 50gr,11100 COP,coloriss tinte rubio oscuro n.6.0 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/539/11626.jpg,https://almacensandra.com.co/product/p-539-coloriss-tinte-rubio-oscuro-n60-x-50gr
540,Coloriss tinte rubio mediano n.7.0 x 50gr,11100 COP,coloriss tinte rubio mediano n.7.0 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/540/11627.jpg,https://almacensandra.com.co/product/p-540-coloriss-tinte-rubio-mediano-n70-x-50gr
541,Coloriss tinte rubio mediano rojizo cobrizo n.7.64 x 50gr,11100 COP,coloriss tinte rubio mediano rojizo cobrizo n.7.64 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/541/11636.jpg,https://almacensandra.com.co/product/p-541-coloriss-tinte-rubio-mediano-rojizo-cobrizo-n764-x-50gr
542,Coloriss tinte rubio mediano cenizo n.7.1 x 50gr,11100 COP,coloriss tinte rubio mediano cenizo n.7.1 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/542/11640.jpg,https://almacensandra.com.co/product/p-542-coloriss-tinte-rubio-mediano-cenizo-n71-x-50gr
543,Coloriss tinte negro azul n.1.1 x 50gr,11100 COP,coloriss tinte negro azul n.1.1 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/543/11644.jpg,https://almacensandra.com.co/product/p-543-coloriss-tinte-negro-azul-n11-x-50gr
544,Coloriss tinte rubio oscuro chocolate n.6.35 x 50gr,11100 COP,coloriss tinte rubio oscuro chocolate n.6.35 x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/544/11646.jpg,https://almacensandra.com.co/product/p-544-coloriss-tinte-rubio-oscuro-chocolate-n635-x-50gr
545,Igora vital tinte castaño oscuro n.3.0 x 2tub x 60gr,30700 COP,igora vital tinte castaño oscuro n.3.0 x 2tub x 60gr,in stock,https://casandra-static.s3.amazonaws.com/products/545/11705.jpg,https://almacensandra.com.co/product/p-545-igora-vital-tinte-castano-oscuro-n30-x-2tub-x-60gr
546,Love lee relaxer aliser super x 15onz,28900 COP,love lee relaxer aliser super x 15onz,in stock,https://casandra-static.s3.amazonaws.com/products/546/11717.jpg,https://almacensandra.com.co/product/p-546-love-lee-relaxer-aliser-super-x-15onz
548,Love lee expert relaxer aliser super x 8 onz,19000 COP,love lee expert relaxer aliser super x 8 onz,in stock,https://casandra-static.s3.amazonaws.com/products/548/11719.jpg,https://almacensandra.com.co/product/p-548-love-lee-expert-relaxer-aliser-super-x-8-onz
551,Love lee relaxer medium x 4 onz,12500 COP,love lee relaxer medium x 4 onz,in stock,https://casandra-static.s3.amazonaws.com/products/551/11724.jpg,https://almacensandra.com.co/product/p-551-love-lee-relaxer-medium-x-4-onz
552,Wellastrate crema alisante intenso x 126.3gr,25900 COP,wellastrate crema alisante intenso x 126.3gr,in stock,https://casandra-static.s3.amazonaws.com/products/552/11726.jpg,https://almacensandra.com.co/product/p-552-wellastrate-crema-alisante-intenso-x-1263gr
553,Wellastrate crema alisante suave x 126.3gr,25900 COP,wellastrate crema alisante suave x 126.3gr,in stock,https://casandra-static.s3.amazonaws.com/products/553/11727.jpg,https://almacensandra.com.co/product/p-553-wellastrate-crema-alisante-suave-x-1263gr
555,Cuba crema alisadora super x 250gr,10600 COP,cuba crema alisadora super x 250gr,in stock,https://casandra-static.s3.amazonaws.com/products/555/11730.jpg,https://almacensandra.com.co/product/p-555-cuba-crema-alisadora-super-x-250gr
556,Cuba crema alisadora regular x 250gr,8300 COP,cuba crema alisadora regular x 250gr,in stock,https://casandra-static.s3.amazonaws.com/products/556/11731.jpg,https://almacensandra.com.co/product/p-556-cuba-crema-alisadora-regular-x-250gr
557,Cuba crema alisadora super x 180gr,7600 COP,cuba crema alisadora super x 180gr,in stock,https://casandra-static.s3.amazonaws.com/products/557/11732.jpg,https://almacensandra.com.co/product/p-557-cuba-crema-alisadora-super-x-180gr
558,Cuba crema alisadora regular x 500gr,11000 COP,cuba crema alisadora regular x 500gr,in stock,https://casandra-static.s3.amazonaws.com/products/558/11734.jpg,https://almacensandra.com.co/product/p-558-cuba-crema-alisadora-regular-x-500gr
566,Welloxon perfect oxigenta 20 vol x  1000ml,32200 COP,welloxon perfect oxigenta 20 vol x  1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/566/11769.jpg,https://almacensandra.com.co/product/p-566-welloxon-perfect-oxigenta-20-vol-x-1000ml
569,Alfaparf oxidó peroxido 30 vol x 1000ml-,23500 COP,alfaparf oxidó peroxido 30 vol x 1000ml-,in stock,https://casandra-static.s3.amazonaws.com/products/569/11786.jpg,https://almacensandra.com.co/product/p-569-alfaparf-oxido-peroxido-30-vol-x-1000ml
570,Alfaparf oxigenta 10vol x1000ml,24800 COP,alfaparf oxigenta 10vol x1000ml,in stock,https://casandra-static.s3.amazonaws.com/products/570/11787.jpg,https://almacensandra.com.co/product/p-570-alfaparf-oxigenta-10vol-x1000ml
572,L mar oxigenta 30 vol x 480ml,10700 COP,l mar oxigenta 30 vol x 480ml,in stock,https://casandra-static.s3.amazonaws.com/products/572/11804.jpg,https://almacensandra.com.co/product/p-572-l-mar-oxigenta-30-vol-x-480ml
573,L mar oxigenta 40vol x 500ml,10700 COP,l mar oxigenta 40vol x 500ml,in stock,https://casandra-static.s3.amazonaws.com/products/573/11805.jpg,https://almacensandra.com.co/product/p-573-l-mar-oxigenta-40vol-x-500ml
574,L mar oxigenta 20vol x 480ml,10700 COP,l mar oxigenta 20vol x 480ml,in stock,https://casandra-static.s3.amazonaws.com/products/574/11807.jpg,https://almacensandra.com.co/product/p-574-l-mar-oxigenta-20vol-x-480ml
575,L mar oxigenta 10vol x 500ml,10700 COP,l mar oxigenta 10vol x 500ml,in stock,https://casandra-static.s3.amazonaws.com/products/575/11808.jpg,https://almacensandra.com.co/product/p-575-l-mar-oxigenta-10vol-x-500ml
578,Igora decolorante en polvo vario blond plus x 450gr,0 COP,igora decolorante en polvo vario blond plus x 450gr,in stock,https://casandra-static.s3.amazonaws.com/products/578/11825.jpg,https://almacensandra.com.co/product/p-578-igora-decolorante-en-polvo-vario-blond-plus-x-450gr
580,Nouvelle decolorante x 250gr,46900 COP,nouvelle decolorante x 250gr,in stock,https://casandra-static.s3.amazonaws.com/products/580/11828.jpg,https://almacensandra.com.co/product/p-580-nouvelle-decolorante-x-250gr
581,L mar polvo  decolorante gold mar x 250gr,32200 COP,l mar polvo  decolorante gold mar x 250gr,in stock,https://casandra-static.s3.amazonaws.com/products/581/11831.jpg,https://almacensandra.com.co/product/p-581-l-mar-polvo-decolorante-gold-mar-x-250gr
582,Wellastrate locion neutralizante x 125gr,25900 COP,wellastrate locion neutralizante x 125gr,in stock,https://casandra-static.s3.amazonaws.com/products/582/11841.jpg,https://almacensandra.com.co/product/p-582-wellastrate-locion-neutralizante-x-125gr
584,Bigen mens speedy color tinte negro intenso n.101 x 40gr,32800 COP,bigen mens speedy color tinte negro intenso n.101 x 40gr,in stock,https://casandra-static.s3.amazonaws.com/products/584/11866.jpg,https://almacensandra.com.co/product/p-584-bigen-mens-speedy-color-tinte-negro-intenso-n101-x-40gr
585,Bigen mens speedy color tinte castaño mediano n.105 x 40gr,32800 COP,bigen mens speedy color tinte castaño mediano n.105 x 40gr,in stock,https://casandra-static.s3.amazonaws.com/products/585/11867.jpg,https://almacensandra.com.co/product/p-585-bigen-mens-speedy-color-tinte-castano-mediano-n105-x-40gr
587,Color 1 plus tinte en polvo castaño claro n. 47 x 6.5gr,9100 COP,color 1 plus tinte en polvo castaño claro n. 47 x 6.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/587/11903.jpg,https://almacensandra.com.co/product/p-587-color-1-plus-tinte-en-polvo-castano-claro-n-47-x-65gr
590,Color 1 plus tinte en polvo negro intenso n.59 x 6.5gr,9100 COP,color 1 plus tinte en polvo negro intenso n.59 x 6.5gr,in stock,https://casandra-static.s3.amazonaws.com/products/590/11906.jpg,https://almacensandra.com.co/product/p-590-color-1-plus-tinte-en-polvo-negro-intenso-n59-x-65gr
591,Nouvelle decoflash decolorante x 50gr,9900 COP,nouvelle decoflash decolorante x 50gr,in stock,https://casandra-static.s3.amazonaws.com/products/591/11907.jpg,https://almacensandra.com.co/product/p-591-nouvelle-decoflash-decolorante-x-50gr
592,Nouvelle decoflash decolorante x 25gr,4300 COP,nouvelle decoflash decolorante x 25gr,in stock,https://casandra-static.s3.amazonaws.com/products/592/11908.jpg,https://almacensandra.com.co/product/p-592-nouvelle-decoflash-decolorante-x-25gr
593,Silky decolorante x 28gr,5200 COP,silky decolorante x 28gr,in stock,https://casandra-static.s3.amazonaws.com/products/593/11910.jpg,https://almacensandra.com.co/product/p-593-silky-decolorante-x-28gr
598,Duvy class bleaching powder polvo decolorante x 50 gr,7300 COP,duvy class bleaching powder polvo decolorante x 50 gr,in stock,https://casandra-static.s3.amazonaws.com/products/598/11920.jpg,https://almacensandra.com.co/product/p-598-duvy-class-bleaching-powder-polvo-decolorante-x-50-gr
600,Bigen tinte en polvo castaño dorado #26 x 6 gr,20600 COP,bigen tinte en polvo castaño dorado #26 x 6 gr,in stock,https://casandra-static.s3.amazonaws.com/products/600/11944.jpg,https://almacensandra.com.co/product/p-600-bigen-tinte-en-polvo-castano-dorado-26-x-6-gr
601,Bigen tinte en polvo negro  n.58 x 6gr,20600 COP,bigen tinte en polvo negro  n.58 x 6gr,in stock,https://casandra-static.s3.amazonaws.com/products/601/11945.jpg,https://almacensandra.com.co/product/p-601-bigen-tinte-en-polvo-negro-n58-x-6gr
602,Bigen tinte en polvo negro natural n.57 x 6gr12,20600 COP,bigen tinte en polvo negro natural n.57 x 6gr12,in stock,https://casandra-static.s3.amazonaws.com/products/602/11946.jpg,https://almacensandra.com.co/product/p-602-bigen-tinte-en-polvo-negro-natural-n57-x-6gr12
603,Bigen tinte en polvo borgoña oscuro n 96 x 6 gr,20600 COP,bigen tinte en polvo borgoña oscuro n 96 x 6 gr,in stock,https://casandra-static.s3.amazonaws.com/products/603/11947.jpg,https://almacensandra.com.co/product/p-603-bigen-tinte-en-polvo-borgona-oscuro-n-96-x-6-gr
604,Bigen tinte en polvo caoba oscuro #37 x 6 gr,20600 COP,bigen tinte en polvo caoba oscuro #37 x 6 gr,in stock,https://casandra-static.s3.amazonaws.com/products/604/11948.jpg,https://almacensandra.com.co/product/p-604-bigen-tinte-en-polvo-caoba-oscuro-37-x-6-gr
605,Bigen tinte en polvo cobrizo #76 x6gr,20600 COP,bigen tinte en polvo cobrizo #76 x6gr,in stock,https://casandra-static.s3.amazonaws.com/products/605/11949.jpg,https://almacensandra.com.co/product/p-605-bigen-tinte-en-polvo-cobrizo-76-x6gr
606,Bigen tinte en polvo castaño café claro n.46 x 6gr,20600 COP,bigen tinte en polvo castaño café claro n.46 x 6gr,in stock,https://casandra-static.s3.amazonaws.com/products/606/11950.jpg,https://almacensandra.com.co/product/p-606-bigen-tinte-en-polvo-castano-cafe-claro-n46-x-6gr
607,Bigen tinte en polvo chocolate n.45 x 6 gr,20600 COP,bigen tinte en polvo chocolate n.45 x 6 gr,in stock,https://casandra-static.s3.amazonaws.com/products/607/11951.jpg,https://almacensandra.com.co/product/p-607-bigen-tinte-en-polvo-chocolate-n45-x-6-gr
608,Bigen tinte en polvo negro claro  #56 x 6 gr,20600 COP,bigen tinte en polvo negro claro  #56 x 6 gr,in stock,https://casandra-static.s3.amazonaws.com/products/608/11952.jpg,https://almacensandra.com.co/product/p-608-bigen-tinte-en-polvo-negro-claro-56-x-6-gr
609,Bigen tinte en polvo castaño oscuro  n.47 x 6gr,20600 COP,bigen tinte en polvo castaño oscuro  n.47 x 6gr,in stock,https://casandra-static.s3.amazonaws.com/products/609/11953.jpg,https://almacensandra.com.co/product/p-609-bigen-tinte-en-polvo-castano-oscuro-n47-x-6gr
610,Saloon in tratamiento keratin ultra force x30gr,3500 COP,saloon in tratamiento keratin ultra force x30gr,in stock,https://casandra-static.s3.amazonaws.com/products/610/11983.jpg,https://almacensandra.com.co/product/p-610-saloon-in-tratamiento-keratin-ultra-force-x30gr
612,L mar silicona repair drops sin efecto graso x 12gr,2200 COP,l mar silicona repair drops sin efecto graso x 12gr,in stock,https://casandra-static.s3.amazonaws.com/products/612/11990.jpg,https://almacensandra.com.co/product/p-612-l-mar-silicona-repair-drops-sin-efecto-graso-x-12gr
613,Maxybelt tratamiento capilar repolarizante x 40gr,3700 COP,maxybelt tratamiento capilar repolarizante x 40gr,in stock,https://casandra-static.s3.amazonaws.com/products/613/11995.jpg,https://almacensandra.com.co/product/p-613-maxybelt-tratamiento-capilar-repolarizante-x-40gr
614,Mye mascarilla azul plata x 30gr,3200 COP,mye mascarilla azul plata x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/614/11996.jpg,https://almacensandra.com.co/product/p-614-mye-mascarilla-azul-plata-x-30gr
615,Mye tratamiento tono sobre tono castaños chocolate x 30gr,3200 COP,mye tratamiento tono sobre tono castaños chocolate x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/615/11997.jpg,https://almacensandra.com.co/product/p-615-mye-tratamiento-tono-sobre-tono-castanos-chocolate-x-30gr
616,Mye tratamiento tono sobre tono rojizos x 30gr,3200 COP,mye tratamiento tono sobre tono rojizos x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/616/11999.jpg,https://almacensandra.com.co/product/p-616-mye-tratamiento-tono-sobre-tono-rojizos-x-30gr
617,Mye tratamiento tono sobre tono verde caña x 30gr,3200 COP,mye tratamiento tono sobre tono verde caña x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/617/12000.jpg,https://almacensandra.com.co/product/p-617-mye-tratamiento-tono-sobre-tono-verde-cana-x-30gr
618,Mye tratamiento tono sobre tono gris plata x 30gr,3200 COP,mye tratamiento tono sobre tono gris plata x 30gr,in stock,https://casandra-static.s3.amazonaws.com/products/618/12001.jpg,https://almacensandra.com.co/product/p-618-mye-tratamiento-tono-sobre-tono-gris-plata-x-30gr
